;Title;Address;Article text
56;Lwów. Zatrzymano kolaboranta. Pomagał Rosjanom namierzać ataki;https://wydarzenia.interia.pl/raporty/raport-ukraina-rosja/aktualnosci/news-lwow-zatrzymano-kolaboranta-pomagal-rosjanom-namierzac-ataki,nId,6054155;" Podejrzany o przekazywanie informacji o celach ataków rakietowych Rosjanom został zatrzymany we Lwowie. Jak powiadomiła ukraińska Prokuratura Generalna, na skutek działań mężczyzny zginęły cztery osoby.  Podejrzany o kolaborację z wrogiem miał od kwietnia świadomie przekazywać dane Rosjanom, wysyłając swoim mocodawcom informacje o rozmieszczeniu m.in. ukraińskich obiektów wojskowych. Mężczyzna posługiwał się w tym celu komunikatorem Telegram.  ""Sprawca był bezpośrednio zaangażowany w korygowanie uderzeń rakietowych przeprowadzonych 18 kwietnia, w tym w warsztat samochodowy we Lwowie, w wyniku czego zginęły cztery osoby, a cztery inne zostały ranne"" - przekazano w komunikacie prokuratury. Zgodnie z informacjami przekazanymi przez służby, sąd zdecydował o areszcie podejrzanego bez możliwości wyjścia za kaucją.  Jak poinformował serwis hromadske.ua, zatrzymanemu obywatelowi Ukrainy grozi kara 15 lat pozbawienia wolności lub nawet dożywocie wraz z konfiskatą mienia.  Według portalu obecnie w obwodzie lwowskim nie są prowadzone walki, jednak występuje zagrożenie atakami rakietowymi. W wyniku ostrzału, do którego doszło 8 kwietnia we Lwowie, zgięło 7 osób, a 11 zostało rannych. Podczas ataku trzy pociski trafiły w obiekty infrastruktury wojskowej, jeden w autobus. "
57;Rosjanie usłyszeli zarzuty. Mieli wykorzystywać nieletnią i znęcać się nad ludnością cywilną ;https://wydarzenia.interia.pl/raporty/raport-ukraina-rosja/aktualnosci/news-rosjanie-uslyszeli-zarzuty-mieli-wykorzystywac-nieletnia-i-z,nId,6054179;" Dwóch rosyjskich żołnierzy jest podejrzewanych o znęcanie się nad ludnością cywilną i wykorzystywanie seksualne nieletniej - powiadomiło Biuro Prokuratora Generalnego Ukrainy. Do zdarzeń miało dochodzić podczas okupacji obwodu czernihowskiego.  Jak informuje Biuro Prokuratora Generalnego Ukrainy, rosyjscy żołnierze usłyszeli zarzuty znęcania się nad ludnością cywilną i wykorzystywania seksualnego nieletniej.  ""W toku śledztwa udało się ustalić, że rosyjscy żołnierze, którzy w marcu 2022 roku przebywali na jednym z osiedli w obwodzie czenihowskim w sposób brutalny traktowali cywili"" - powiadomiono na Facebooku.   Zgodnie z komunikatem, rosyjscy żołnierze zatrzymali się w domu, w którym mieszkali niepełnoletnia dziewczyna, jej brat i babcia.   ""Jeden z żołnierzy, dowódca oddziału, próbował wielokrotnie zgwałcić niepełnoletnią dziewczynę. Stosował wobec niej przemoc fizyczną i psychiczną. By ją złamać, bił dziewczynę w głowę bronią i dusił. Groził, że zabije jej rodzinę i odda innym rosyjskim żołnierzom, by ją gwałcili"" - informuje prokuratura.  Jak powiadomiło Biuro Prokuratora Generalnego Ukrainy, żołnierze kilka razy przetrzymywali też brata dziewczyny, zakutego w kajdanki i bez ubrań na mrozie. "
58;Biden: Putin stara się wymazać ukraińską tożsamość;https://wydarzenia.interia.pl/raporty/raport-ukraina-rosja/aktualnosci/news-biden-putin-stara-sie-wymazac-ukrainska-tozsamosc,nId,6054153;" Putin nie tylko stara się zająć Ukrainę, ale chce wymazać ukraińską kulturę i tożsamość - powiedział w piątek prezydent USA Joe Biden. Dodał też, że choć rosyjski przywódca chciał ""sfinlandyzować"" całą Europę, to zamiast tego tylko ją ""znatoizował"", komentując zamiar wstąpienia do NATO Szwecji i Finlandii. Biden skomentował sytuację w Europie podczas przemówienia na zakończenie roku akademickiego do nowych absolwentów Akademii Marynarki Wojennej w Annapolis w stanie Maryland. - On nie tylko stara się zająć Ukrainę, ale tak naprawdę próbuje wymazać kulturę i tożsamość ukraińskiego narodu, atakując szkoły, żłobki, szpitale, muzea - bez żadnego innego powodu, jak tylko wyeliminować tę kulturę - powiedział Biden. Zwracając się do marynarzy, Biden stwierdził też, że choć można mieć najbardziej zaawansowane okręty na świecie i najbardziej wyszkolonych żołnierzy, to najpotężniejszą bronią USA jest sieć sojuszników, których posiada na całym świecie. Odniósł się przy tym do perspektywy rozszerzenia NATO przez Szwecję i Finlandię, wspominając, że niedawno przywódcy tych krajów zadzwonili do niego, z pytaniem czy USA wesprze ich akcesję. - Działania Putina były próbą, by użyć mojego wyrażenia, aby sfinlandyzować całą Europę, uczynić ją całą neutralną. Zamiast tego, znatoizował całą Europę - powiedział prezydent. - Wszystko to pokazuje politykę zagraniczną opartą o siłę współpracy z sojusznikami i partnerami - dodał. Wcześniej, doradca burmistrza zajętego przez Rosjan Mariupola, informował na Telegramie, że Rosjanie ogłosili wprowadzenie rosyjskiego programu nauczania do szkół w Mariupolu. Planują ""odwołać wakacje"" i w tym czasie uczyć ukraińską młodzież rosyjskiego języka, rosyjskiej historii i matemtyki  również po rosyjsku - informował Andriuszczenko. Rosjanie na okupowanych terytoriach rozpoczęli też ""wielki przegląd"" ukraińskich bibliotek i innych księgozbiorów. Powodem takich działań ma być ""sprzeciw młodzieży"" dotyczący ekstremizmu. Według Rosjan, do literatury ""ekstremistycznej"" należą m.in. wszystkie podręczniki o historii Ukrainy, a także te związane z ukraińską literaturą. - W rezultacie, wszystkie ukraińskojęzyczne książki mają zostać zniszczone - twierdzi doradca burmistrza Mariupola."
59;Watykan. Media: Kardynał Angelo Sodano w stanie krytycznym;https://wydarzenia.interia.pl/zagranica/news-watykan-media-kardynal-angelo-sodano-w-stanie-krytycznym,nId,6054164; 94-letni kardynał Angelo Sodano, emerytowany watykański sekretarz stanu, jest w stanie krytycznym - podał w piątek religijny portal Il Sismografo powołując się na różne źródła w Watykanie. Jak ujawnił, purpurat jest chory na COVID-19, który nałożył się na inne choroby współistniejące. Kardynał Sodano w pierwszych latach swojego kapłaństwa pełnił funkcję duszpasterza młodzieży. Pracował również jako wykładowca teologii dogmatycznej w seminarium w Asti. W 1959 r. za zaproszenie arcybiskupa Angela Dell'Acquę przyjechał do Watykanu, by rozpocząć służbę w korpusie dyplomatycznym Stolicy Apostolskiej. Sodano to też były dziekan Kolegium Kardynalskiego oraz były wieloletni i najbliższy współpracownik św. Jana Pawła II jako sekretarz stanu Stolicy Apostolskiej. Urząd ten pełnił także przez ponad rok pontyfikatu Benedykta XVI, do września 2006. Po wyborze Ratzingera na kolejnego papieża w 2005 r. został dziekanem kolegium kardynalskiego i kardynałem biskupem Ostii. Funkcję tę objął po nowym papieżu.  W 2019 roku papież Franciszek przyjął jego rezygnację z funkcji dziekana Kolegium Kardynalskiego. W tym samym roku, 21 grudnia, przeszedł na emeryturę. 
60;Pies Patron nagrodzony na festiwalu w Cannes;https://wydarzenia.interia.pl/raporty/raport-ukraina-rosja/aktualnosci/news-pies-patron-nagrodzony-na-festiwalu-w-cannes,nId,6054144;" Patron, pies-saper, został na festiwalu filmowym w Cannes laureatem nagrody dla psów Palm Dog-manitarian. Czworonóg jest słynny na całym świecie ze swoich działań na rzecz rozminowywania Ukrainy. Wcześniej, Patron został odznaczony przez samego prezydenta Wołodymyra Zełenskiego.  Nagroda ta - jak podała ukraińska Państwowa Służba ds. Sytuacji Nadzwyczajnych (DSNS) na Facebooku - jest ""najbardziej prestiżową nagrodą filmową na świecie, przyznawaną czworonogom, a ponieważ Patron rzeczywiście stał się w ciągu ostatnich paru miesięcy gwiazdą światowych kronik filmowych, jury jednogłośnie zdecydowało, że nasz ogoniasty pirotechnik zasłużył na 'palmowy' status"". Informacja o nagrodzie pojawiła się także na profilu ukraińskiego pieska na Twitterze.  Nagrodę - którą jest obroża - w imieniu Patrona odebrała przedstawicielka ukraińskiej delegacji w Cannes. ""Patron nie mógł tu przyjechać, bo jego praca jest bardzo potrzebna w kraju"" - cytuje jej słowa portal France24. Patron został już odznaczony specjalną nagrodą za oddaną służbę przez prezydenta Ukrainy Wołodymyra Zełenskiego. Patron (po ukraińsku ""nabój"") - piesek rasy terier Jack-Russell - specjalizuje się w szukaniu min. ""Jak znajdzie, zaczyna kopać. Potem dostaje smakołyk i do pracy wkracza saper"" - opowiadał jego opiekun Mychajło Iljew, który jest saperem DSNS w obwodzie czernihowskim. Piesek ma swój profil na Instagramie i Twitterze. Został również uwieczniony na muralu w Równym i na wielu dziecięcych rysunkach. Ratownicy stworzyli też filmiki edukacyjne, w których Patron instruuje dzieci i dorosłych, jakich zasad bezpieczeństwa powinni przestrzegać na terenach, gdzie znajdują się miny i przedmioty wybuchowe."
61;"Karykatura Zełenskiego w niemieckim dzienniku. ""Budzi antysemickie stereotypy""";https://wydarzenia.interia.pl/zagranica/news-karykatura-zelenskiego-w-niemieckim-dzienniku-budzi-antysemi,nId,6054122;" Jeden z największych niemieckich dzienników na swoich łamach zamieścił karykaturę Wołodymyra Zełenskiego. Publikacja wywołała falę krytyki nie tylko wśród czytelników. Do rysunku odniósł się także bawarski komisarz ds. antysemityzmu Ludwig Spaenle. - Sposób, w jaki przedstawiono prezydenta Ukrainy budzi i wielu antysemickie stereotypy"" - powiedział. Pełnomocnik rządu Bawarii ds. życia żydowskiego i walki z antysemityzmem Ludwig Spaenle skrytykował gazetę ""Sueddeutsche Zeitung"" za kontrowersyjną karykaturę, przedstawiającą prezydenta Ukrainy Wołodymyra Zełenskiego jako przerośniętą postać na Światowym Forum Ekonomicznym w Davos. Spaenle powiedział w piątek w Monachium, że karykatury są szczególną formą ekspresji i twórczości artystycznej - i że musi istnieć duża swoboda. ""Uważam jednak, że ta karykatura jest złym zniekształceniem prezydenta Ukrainy - a to jest, z mojego punktu widzenia, nie do przyjęcia"" - stwierdził komisarz, cytowany przez dziennik ""Welt"". Jak tłumaczył, ""forma prezentacji budzi w wielu osobach antysemickie stereotypy dalekie od rzeczywistości"". Ukraiński prezydent ma żydowskie korzenie. Spaenle podkreślił, że ""cała sprawa jest dla niego osobiście niepokojąca"", ponieważ cenił sobie informacje gazety na temat tendencji antysemickich, incydentów i przestępstw. ""Wiele głosów w internecie już wcześniej wyrażało podobną krytykę, a w niektórych przypadkach nawiązywało do wcześniejszych karykatur w gazecie"" - przypomina ""Welt"". ""Sueddeutsche Zeitung"" zareagowała za pośrednictwem Twittera: ""Ta karykatura jest graficznym przetworzeniem obrazów telewizyjnych z poniedziałku: ukraiński prezydent na ekranie wideo, a więc w formacie XXL, przed publicznością w Davos. To pokazuje, jak dominującym tematem jest tam Ukraina""."
62;"""Won z mojego kraju"". Klientka zaatakowała sprzedawczynię z Ukrainy";https://wydarzenia.interia.pl/kraj/news-won-z-mojego-kraju-klientka-zaatakowala-sprzedawczynie-z-ukr,nId,6054136;" - Jedźcie do swojego kraju, bo robicie takie zamieszanie w naszym, że to się w głowie nie mieści - krzyczy klientka do pochodzącej z Ukrainy sprzedawczyni w jednej z warszawskich piekarni. Nagranie ze zdarzenia zamieszczone zostało w sieci. - Zwykła rozmowa zmieniła się w wylew złości - relacjonuje w rozmowie z Interią autor nagrania.   W piątek 27 maja w mediach społecznościowych pojawiło się nagranie z warszawskiej piekarni, na którym klientka - krytykuje i obraża sprzedawczynię - obywatelkę Ukrainy. Na filmie opublikowanym na Instagramie słychać, jak klientka stwierdza, że sprzedawczyni wskazuje jej ""niewłaściwy chleb"". Kasjerka zaczęła się bronić, odpowiadając, że wskazała prawidłowy produkt, co wyraźnie oburzyło i rozzłościło klientkę.  Kobieta po krótkiej wymianie zdań zaczęła rzucać wyzwiskami, krzycząc też do sprzedawczyni: ""Won z mojego kraju. Ty będziesz mi rządzić?"", ""Jedźcie do swojego kraju, bo robicie takie zamieszanie w naszym, że to się w głowie nie mieści"".  Opublikowane w sieci nagranie pełne jest przekleństw i wyzwisk o charakterze ksenofobicznym. Dlatego nasza redakcja nie zdecydowała się na jego publikację. - Jak wszedłem do sklepu, to już się coś działo między tą panią a kasjerką. Rozmawiały na temat chleba. Na początku nie rozumiałem, o co chodzi. Chwilę to trwało, a ja spieszyłem się do pracy, więc podszedłem do nich bliżej, żeby lepiej usłyszeć - relacjonuje w rozmowie z Interią pan Aleksander, autor nagrania, z pochodzenia Białorusin. Jak opisuje, klientka z każdą sekundą stawała się coraz bardziej agresywna. - Wyzywała kasjerkę między innymi od ""banderowców"". Zwykła rozmowa zmieniła się w wylew złości - mówi mężczyzna. Aleksander dodaje też, że po zakończeniu nagrywania wspomniana klientka zachęcała go do ""wypowiedzenia się na temat kasjerki"".  - Skończyłem nagrywać i pani z Polski chciała, żebym coś dodał od siebie, też coś powiedział o kasjerce. Nie ma szans, żebym tak mówił. Nie chce się zniżać do takiego poziomu - podkreśla autor nagrania.   "
63;"""Znikają bez śladu"". Ukraiński wywiad alarmuje";https://wydarzenia.interia.pl/raporty/raport-ukraina-rosja/aktualnosci/news-znikaja-bez-sladu-ukrainski-wywiad-alarmuje,nId,6054097;" Coraz więcej mieszkańców okupowanych terenów obwodu charkowskiego na północnym wschodzie Ukrainy znika bez śladu. Rosyjskie wojska zablokowały tam możliwość wyjazdu na obszary kontrolowane przez rząd w Kijowie - poinformował w piątek na Facebooku ukraiński wywiad wojskowy (HUR). ""Coraz częstsze przypadki znikania ludzi bez wieści w miejscowościach Kupiańsk, Izium, Wełyki Burłuk i Szewczenkowe, co wiąże się z działalnością rosyjskich służb specjalnych. Wśród zaginionych przeważają mężczyźni w wieku 18-60 lat i młode kobiety. (...) Samochody, którymi lokalni mieszkańcy próbują wyjechać na tereny kontrolowane przez stronę ukraińską, są dokładnie sprawdzane i zawracane"" - przekazano w komunikacie wywiadu. HUR przekazał również doniesienia, że w osadzie Szewczenkowe rosyjscy żołnierze pytają miejscową ludność o możliwość zakupienia ukraińskich pocisków. W ocenie służby część wojskowych przeciwnika, niechętnych do dalszego uczestnictwa w wojnie, próbuje postrzelić się, symulując obrażenia doznane na polu walki.  Żołnierze mają nadzieję, że zostaną dzięki temu odesłani na leczenie do Rosji. Relacja z wydarzeń w Ukrainie NA ŻYWO Wywiad poinformował także o możliwym pogorszeniu się sytuacji humanitarnej w Mariupolu - mieście nad Morzem Azowskim, niemal całkowicie zniszczonym przez rosyjskie wojska. ""Mniej więcej w połowie czerwca okupanci przestaną dostarczać do Mariupola fundusze i pomoc humanitarną. Można spodziewać się, że doprowadzi to do jeszcze większej katastrofy"" - napisano w raporcie HUR. Wcześniej, w środę, przedstawiciel wywiadu wojskowego Wadym Skibicki zaalarmował, że rosyjskie siły zwiększają swą liczebność na okupowanych terenach obwodów chersońskiego i zaporoskiego na południu Ukrainy, a także budują na tych obszarach już trzecią linię umocnień. ""Działania wroga wskazują, że zamierza pozostać tam na długo"" - ocenił HUR. "
64;"Tusk chce ""zjednoczyć wysiłki ludzi dobrej woli"" z różnych partii";https://wydarzenia.interia.pl/kraj/news-tusk-chce-zjednoczyc-wysilki-ludzi-dobrej-woli-z-roznych-par,nId,6054037;" Platforma Obywatelska zorganizowała trzeci kongres programowy pod hasłem ""Pomocne państwo"", poświęcony m.in. polityce społecznej. Podczas przemówienia szef PO mówił, że ""w Polsce od siedmiu lat rządzi ponury gabinet cieni; w jego miejsce chcemy powołać drużynę przyszłości"". Jak zapowiedział, chce ""zjednoczyć wysiłki wszystkich ludzi dobrej woli"" z różnych partii.  Posłowie PO podczas kongresu przypomnieli m.in. postulaty dotyczące 20-proc. podwyżki dla pracowników sfery budżetowej oraz zamrożenia rat kredytów hipotecznych. Zaprezentowali także kilka nowych propozycji, w tym przywrócenia możliwości wspólnego rozliczania się rodziców z dziećmi oraz stworzenia nowych połączeń transportowych w gminach i powiatach. Wystąpienia posłów podsumował lider PO Donald Tusk, który raz jeszcze, podobnie jak na początku spotkania, nawiązał do swych ostatnich podróży po Polsce.  - Wszędzie tam spotykam wiele bardzo dużo młodych Polek i Polaków, którzy jak mówią o nieruchomościach, to nie mówią o swoich pałacach, niezliczonych mieszkaniach czy działkach, tylko mówią tak, jak np. prezydent Stargardu Rafał Zając, o tym jak wspólnie z organizacjami pozarządowymi budują domy, w których znajdują mieszkanie (...) osoby wychodzące z bezdomności, z jakiś dramatów rodzinnych - powiedział Tusk. Jak dodał, nigdzie na swej drodze nie spotkał ""żadnego Sasina, Suskiego czy Terleckiego"".  - Nigdzie nie spotkałem ludzi, którzy by chcieli mnie okłamać, kogoś okraść czy kogoś lub siebie sprowokować - stwierdził lider Platformy. ZOBACZ: Donald Tusk: Oddzielenie Kościoła od państwa po wygranych wyborach Przekonywał, że jego rozmówcy - pracownicy pomocy socjalnej, matki samodzielnie wychowujące dzieci, małżeństwo z chorym dzieckiem - to ludzie, którzy myślą o tym, jak mogą sobie nawzajem pomóc i czy Polska ""może znowu oddychać świeżym powietrzem"".  - Wszyscy pytają czy znajdzie się wreszcie ktoś, kto weźmie taką drucianą szczotkę i zetrze ten brud, tę skorupę korupcji, kłamstwa, nieuczciwości i buty - dodał szef PO. Wspomniał też o drobnych przedsiębiorcach, którym grozi bankructwo.  - Drobni przedsiębiorcy (...) przestają powoli za rządów PiS wierzyć w sens przedsiębiorczości, w sens organizowania własnymi siłami życia, zarabiania pieniędzy, dawania pracy innym ludziom. Jak oni się czują kiedy po kilku miesiącach tej tragikomedii (...) z tym tzw. Polskim Ładem, jak oni się czują wypełniając w kwietniu PIT-y? - pytał Tusk. Według niego przedsiębiorców tych wzywają urzędy skarbowe, ponieważ nie sposób dzisiaj bezbłędnie wypełnić PIT. ""Jak oni wszyscy się czują, kiedy się dowiadują, że goście, którzy przygotowali ten tragikomiczny 'Polski Ład', dostali po 30 tys. zł nagrody?"" - zastanawiał się lider PO. Zwrócił uwagę, że dla niektórych ludzi taka kwota stanowi roczny dochód. Tusk przywołał też ranking, z którego - jak mówił - wynika, że najbardziej o swoją przyszłość obawiają się obecnie obywatele Turcji i Polacy. W jego ocenie, dzieje się tak, dlatego, że po latach budowania w Polsce wolności nastała władza ""zła, zakłamana, skorumpowana i odwrócona plecami do ludzi"". - Ktoś powie: o, Tusk nagle stał się wrażliwy społecznie. Ja kilka lat oglądałem z bliska świat w bardzo różnych wymiarach, w bardzo różnych miejscach i w międzyczasie stałem się też wielokrotnym dziadkiem - powiedział lider PO.  ZOBACZ: ""Donald nie chce wybierać"". Szef PO bierze wszystko, czyli kulisy klubu KO Tusk wspominał, że miał okazję widzieć potworną nędzę, która jego zdaniem prawie zawsze była wynikiem braku wolności, złej władzy, korupcji, przemocy, braku praw, braku poszanowania kobiet i osób słabszych. Przyznał, że na zmianę jego myślenia wpływ miały też wnuki.  - Jak człowiek był młody, to marzył o przygodzie, wolności. Jak już dorósł, trochę spoważniał, założył rodzinę, dzieci, to bardzo chciał się jakoś elementarnie dorobić, żeby było mieszkanie, żeby dzieciom zapewnić jedzenie. A jak człowiek staje się dziadkiem (...), bo relacje dziadka z wnukami to jest zupełnie coś innego, inny typ wrażliwości, to uczy się w ciągu dnia, i ta lekcja powtarza się po pięćdziesiąt, sto razy, że musi pomóc, wyciągnąć rękę, podeprzeć, kiedy upada - mówił szef Platformy. Wyraził przy tym pogląd, że państwo, które mamy obecnie, nikomu nie pomaga, za to ""chce urządzić nam nasze życie według modły"", którą sobie wymyśliło.  - A my przywrócimy państwo, które pozwala ludziom żyć, tak jak to ludzie sobie zaplanowali i wymarzyli, ale państwo, które będzie gotowe, też w sensie organizacyjnym, logistycznym, finansowym, technicznym zawsze wtedy, kiedy jest niezbędne - zadeklarował Tusk. Do realizacji tej zapowiedzi - dodał - potrzebni są odpowiedni ludzie.  - Potrzebujemy prawdziwej, autentycznej koalicji pokoleń dla Polski - podkreślił lider PO. Zastrzegł, że nie chodzi o ""politykę partyjną"".  - Bardzo chciałbym zjednoczyć wysiłki wszystkich ludzi dobrej woli - tych działających w partiach politycznych, żebyśmy zrobili porządek z tym bałaganem i z tym złem, które dzisiaj w Polsce ma miejsce - powiedział szef Platformy Obywatelskiej. Za szczególnie ważną uznał rolę młodych ludzi.  - Te zastępy młodych Polek i młodych Polaków, którzy mają tę bardzo nowoczesną wrażliwość, która pozwala im łączyć w swoich marzeniach i w swoich działaniach: wolność, indywidualną ambicję i świadomość potrzeby solidarności i wzajemnej pomocy. I tę gotowość do budowania nowoczesnego państwa, które pomaga ludziom"" - wskazał Tusk. Zaznaczył, że nie ogłasza ""gabinetu cieni"".  - W Polsce od siedmiu lat rządzi taki jakiś bardzo ponury gabinet cieni, to poczucie mroku, że wszystko jest w cieniu, w półcieniu. W miejsce tego ponurego gabinetu cieni, który rządzi Polską, my chcemy powołać drużynę przyszłości - ludzi w różnym wieku, o różnych kompetencjach, energicznych, z marzeniami - zadeklarował Tusk. Na koniec wystąpienia zaprosił na scenę posłów, którzy prezentowali podczas kongresu swe postulaty: Aleksandrę Gajewską, Martę Golbik, Joannę Frydrych, Magdalenę Filiks, Monikę Wielichowską i Franciszka Sterczewskiego (jedyny w tym gronie nie należy do PO), a także posłów zaangażowanych w realizację serii ""MeetUpów"", czyli serii debat dla młodzieży związanej z PO, które mają się odbyć latem i jesienią. Wśród nich znaleźli się: Kinga Gajewska, Konrad Frysztak, Aleksander Miszalski, Michał Krawczyk, Wojciech Król i Magdalena Łośko."
65;"Sześciolatek napisał list do Johnsona. ""Chciałbym, żeby ludzie już nie umierali""";https://wydarzenia.interia.pl/raporty/raport-ukraina-rosja/aktualnosci/news-szesciolatek-napisal-list-do-johnsona-chcialbym-zeby-ludzie-,nId,6053866;" ""Chciałbym, żeby wojna skończyła się jak najszybciej i ludzie już nie umierali"" - napisał Illa Kostuszewycz w liście do premiera Wielkiej Brytanii Borisa Johnsona. Sześciolatek podczas ataku rakietowego w Mariupolu stracił rodziców. - Znajdę sposób, by przekazać list Illi brytyjskim władzom. Nie można odmówić dziecku, które tak wiele przeszło - zapowiedział Darijo Srna dyrektor sportowy Szachtaru Donieck, klubu, który pomaga 6-latkowi.  ""Chciałbym, żeby wojna skończyła się jak najszybciej i ludzie już nie umierali. Chcę grać w piłkę u siebie w Mariupolu. Chciałbym też, żeby żadne dzieci na świecie nie przeżywały wojny. Pozdrawiam wszystkie dzieci w Wielkiej Brytanii - dziękuję, że nam pomagacie. Zwyciężymy! Mam kotkę Frosię. Przesyłam panu flagę Ukrainy, którą sam namalowałem. Ściskam pana mocno"" - napisał Illa Kostuszewycz w liście do szefa brytyjskiego rządu Borisa Johnsona.  Illa Kostuszewyczo został uratowany w Mariupolu przez wolontariuszy, a obecnie mieszka u jednej z rodzin w Słowiańsku na wschodzie Ukrainy. Chłopczykowi pomaga również klub piłkarski Szachtar Donieck - wielokrotny mistrz kraju.  - Znajdę sposób, by przekazać list Illi brytyjskim władzom. Nie można odmówić dziecku, które tak wiele przeszło. Wypełnię tę misję - zadeklarował dyrektor sportowy Szachtara Darijo Srna, były reprezentant Chorwacji, a w latach 2003-2018 zawodnik drużyny z Doniecka, cytowany przez Ukraińską Prawdę.  


���� Дитина з Маріуполя, яка втратила батьків під час ракетних ударів російських військ по місту, написала листа прем’єр-міністру Великої Британії @BorisJohnson.Текстова версія: https://t.co/NOdwx7QuxW.#Україна #StandWithUkraine #Маріуполь pic.twitter.com/TviLs5g8WD
— ФК «Шахтар» Донецьк (@FCShakhtar_ua)
May 27, 2022




 23 maja Boris Johnson napisał list otwarty do dzieci z Ukrainy, w którym nazwał je wzorem do naśladowania dla świata.  ""W każdym innym roku dzieci takie jak wy wybiegałyby z domów i szkół, by bawić się z przyjaciółmi, ganiać za piłką (...), po prostu cieszyć się tym, co powinno być wyjątkowo beztroskim okresem w waszym życiu. (...) Każdego dnia ukraińskie dzieci uczą nas wszystkich, co to znaczy być silnym i godnym, trzymać głowę wysoko nawet w najtrudniejszych czasach"" - podkreślił brytyjski premier. "
66;Ławrow: Zachód wypowiedział nam wojnę totalną, już nikt tego nie ukrywa;https://wydarzenia.interia.pl/raporty/raport-ukraina-rosja/aktualnosci/news-lawrow-zachod-wypowiedzial-nam-wojne-totalna-juz-nikt-tego-n,nId,6053795;" - W wielu krajach Zachodu bezprecedensowy charakter przybrała narodowa rusofobia, która ku naszemu ogromnemu nieszczęściu jest zachęcana w wielu krajach przez środowiska rządowe - stwierdził Siergiej Ławrow, cytowany przez prokremlowski portal. Rosyjski minister spraw zagranicznych jest też zdania, że ""Zachód wypowiedział już Rosji wojnę totalną"".  - Zachód wypowiedział nam, wypowiedział całemu 'ruskiemu mirowi' totalną wojnę, już nikt tego nie ukrywa - powiedział Siergiej Ławrow, cytowany przez prokremlowską agencję TASS.  Rosyjski minister spraw zagranicznych podkreślił, że Zachód będzie ""unieszkodliwiać"" Rosję jeszcze przez długi czas. Jego zdaniem, w przypadku rosyjskiej kultury ""unieszkodliwianie"" już się rozpoczęło.  - Zakazana jest klasyka: Czajkowski, Dostojewski, Tołstoj, Puszkin. Prześladowane są także postacie kultury i sztuki narodowej. Śmiało mogę powiedzieć, że ta sytuacja będzie z nami przez długi czas - zaznaczył.  - Musimy być przygotowani na to, że ujawni się prawdziwe podejście Zachodu do tych pięknych haseł, które pojawiły się 30 lat temu, po zakończeniu zimnej wojny, o powszechnych wartościach ludzkich, o potrzebie zbudowania zjednoczonej Europy jako wspólnego domu od Atlantyku po Pacyfik - dodawał.  Ławrow jest zdania, że USA i sojusznicy cały czas zwiększają wysiłki na rzecz ""unieszkodliwiania"" Rosji.  - Stany Zjednoczone i ich sojusznicy zwiększają wysiłki na rzecz powstrzymania naszego kraju. Używają do tego szerokiej gamy narzędzi - od jednostronnych sankcji gospodarczych po kłamliwą propagandę w globalnej przestrzeni medialnej - powiedział minister, zaznaczając, że ""w wielu krajach Zachodu bezprecedensowy charakter przybrała narodowa rusofobia, która ku naszemu ogromnemu nieszczęściu jest zachęcana w wielu krajach przez środowiska rządowe"". "
